Application ID,Do you own or rent?,"If you rent, does your landlord allow pets?",Does your landlord or home insurance place any breed or weight restrictions on the animals you are allowed to have?,Do you have a yard?,Do you have screens in your windows?,Are all the members of your household in agreement about adopting a dog?,Does anyone in the household have pet allergies?,"Do you live in public housing (NYCHA, projects, section 8)?","Are you at least 21 years of age and head of household? If not, you will not be approved to adopt with IOHR.",Why do you want to adopt a dog?,What energy level would work with your lifestyle?,Are your pets up to date on their vaccinations and monthly preventatives (flea/tick and heartworm)?,"Where have your current and previous animals come from? Please list the adoption agency, shelter, or breeder if applicable.",Are your current cats/dogs spayed or neutered and have your past cats/dogs been spayed or neutered?,Have you ever bred an animal,Please provide the name and phone number for your most recent or current veterinarian (even if you don't have the animals anymore). What name are the records listed under? Please note that some vets require your permission to release information to us; please call your vet now and give them permission as this will help expedite the application process!,"On a regular day, how many hours will the dog be left alone?",Where will the dog be kept?,Do you have a contingency plan to pay for unexpected emergency vet bills?,How soon do you want to adopt a pup?,"Have you ever had to give up a pet? If so, why and where did the pet go?",Have you been involved in domestic disturbances in which the police were called in your current living situation?,"If you are adopting with a partner, are you in agreement that the dog will go with one of you should you separate, and not be surrendered back to us or a shelter?","If you are a senior or have serious health conditions, do you have a contingency plan for the dog should you no longer be able to care for it? What is the plan?","Are you willing to work through unexpected hardships with your pet and hire a trainer if need be? i.e. housetraining, separation anxiety, fear, socialization, acclimation to other animals, etc"
https://ps31.petstablished.com/adoption_applications/1168094,Own,I own a co-op and have received board approval to have a pet ,No,I don't have a yard. ,Yes,Yes,No,No,Yes,"My husband and I want to adopt a dog because we feel that we could provide a happy home, and that a dog would be a great addition to our family. We live a few blocks from Prospect Park, and frequently go on walks around the park, which we think would be a great environment for a dog. Additionally, my husband's family also lives within walking distance, and are excited about the prospect of having a family dog nearby, and want to help with the walking and dog-sitting as needed. ",Active - Short walks and dog park play,I do not currently have pets,N/A,I don't have animals ,No,N/A,8+,In our apartment,"Yes, we will have padding in our account to manage unexpected vet bills","Right away, hand that dog over!",No,No,Yes,N/A,Yes
https://ps31.petstablished.com/adoption_applications/1171098,Rent,"Yes, my landlord allows pets",No restrictions,"Yes, an unfenced yard.",Yes,Yes,No,No,Yes,"I want a companion for walking, hiking, and life.",Active - Short walks and dog park play,I do not currently have pets,Adoption agency,I don't have animals ,No,"David Sandefer860-824-5233Juels Hoss",0 - 4,In my apartment or at my work. I will have the dog with me most of the time.,No,"Right away, hand that dog over!",No,No,Adopting alone,,Yes
https://ps31.petstablished.com/adoption_applications/1171060,Own,,,"Yes, an unfenced yard.",Yes,Yes,N/A,No,yes,"i love dogs but have never had one. i now have the time to devote and i also need a companion that i am responsible for. Most importantly, i want get a rescue dog, so at least one soul will be cared for.",Active - Short walks and dog park play,I do not currently have pets,"i had parrots in india, they decided to fly into our home and live with me.  i had parakeets in california, got them from petsmart",I don't have animals ,No,N/A,0 - 4,"inside the house.  i would like my dog to accompany me. However, if i am out for work, then i would have to leave them behind at home. ",Yes,I am thinking probably in the next few days,No,No,The is no other person in the household that needs to be considered.,i am not a senior.  ,Yes
https://ps31.petstablished.com/adoption_applications/1170744,Own,,,I don't have a yard. ,Yes,Yes,No,No,Yes,Because I have the means to do so and I want to help ! I work from home and have very flexible hours which means long walks and lots of time together.,Active - Short walks and dog park play,My animals are up to date on their vaccinations and receive monthly preventatives,Paws Rescue Philly  and Puppy Stop and Adopt ,Yes all of my animals are spayed/neutered,No,"Clayton Animal Hospital, Listed under Grace , _(856) 881-7470_",0 - 4,In my house ,Yes ,"Right away, hand that dog over!",No ,No,Yes ,N/a,Yes
https://ps31.petstablished.com/adoption_applications/1170565,Rent,"Yes, my landlord allows pets",No,I don't have a yard. ,No,Yes,No,No,Yes,"My dad is the ""dog whisper"" in Israel, so I grew up around dogs, and all types of dogs. For the past 6 years I was concentrate in building my life in the states, completing my bachelor degree and my lifestyle that included lots of traveling did not allow me to adopt a pet. It would not be fair. Now my partner and I both settled in NYC with jobs and scheduled routines, with an office that is welcoming dogs, and we feel that this is now the right time to commit.",Active - Short walks and dog park play,I do not currently have pets,"My previous pets were more than 7 years now, and they were all from Israel. This is NA for my current life situation. ",I don't have animals ,No,NA,4 - 8,"Mostly at home. However, can occasionally come with me to the office.",Yes,"I am taking my time, a few weeks is fine ",No,No,Yes,NA,Yes
https://ps31.petstablished.com/adoption_applications/1170687,Rent,"Yes, my landlord allows pets",No Large Dogs,I don't have a yard. ,Yes,Yes,NO,No,YES,I grew up with dogs and have always loved having a dog as part of our family. My partner and I are settled in our new home and life in Brooklyn and are ready to add a fur companion to our lives. ,Active - Short walks and dog park play,I do not currently have pets,Breeder,I don't have animals ,No,N/A,0 - 4,In our apartment,We have savings for any unexpected emergencies and also plan to purchase pet insurance. ,"I am taking my time, a few weeks is fine ",No,No,"Yes, we are in agreement that should we ever separate one of us would be become the primary owner. ",N/A,Yes
https://ps31.petstablished.com/adoption_applications/1170809,Rent,"Yes, my landlord allows pets",No,"Yes, an unfenced yard.",Yes,Yes,No,No,Yes,I grew up with Dogs and Love them and I feel a dog would be a great addition to our family,Active - Short walks and dog park play,I do not currently have pets,None,I don't have animals ,No,None,0 - 4,In the house,Yes ,"Right away, hand that dog over!",No,No,Yes,Yes,Yes
https://ps31.petstablished.com/adoption_applications/1170703,Own,,,"Yes, an unfenced yard.",Yes,Yes,no,No,yes,We have a 6 year old Caviler who would like a brother.,"Mellow - Short, daily walks",My animals are up to date on their vaccinations and receive monthly preventatives,"A breeder in Pennsylvania, we try for over a year to adopt from a rescue, but never had any luck, ",Yes all of my animals are spayed/neutered,No,Cornwall Veterinary Hospital  845-534-8991,0 - 4,Our home in the country on two acres ,"Yes, money is not an issue","Right away, hand that dog over!",no,no,"W e have been married for 30 years, we are not going to split up. but yes, we are in agreement  one of us would take the dog.","Yes, we have 3  son who would take the dogs. Bet we are in great health.",Yes
https://ps31.petstablished.com/adoption_applications/1171474,Own,I own my home and do not need approval from a landlord,Nope,"Yes, a fenced yard.",Yes,Yes,No,No,Yes,"I love huskies, also a companion to my current dog",Energetic - Running buddy,My animals are up to date on their vaccinations and receive monthly preventatives,Mercy Shelter,Yes all of my animals are spayed/neutered,No,201-5852300,0 - 4,In the house,"Yes, I have a hefty savings account","Right away, hand that dog over!",No,No,No,N/A,Yes
https://ps31.petstablished.com/adoption_applications/1170463,Rent,"Yes, my landlord allows pets",No,"Yes, a fenced yard.",Yes,Yes,No,No,Yes,I had a cavalier and would love another we are animal lovers ,Active - Short walks and dog park play,My animals are up to date on their vaccinations and receive monthly preventatives,Humane society and one was inherited ,Yes all of my animals are spayed/neutered,No,Middletown vet 17326711503,0 - 4,Loose or in a room ,Not really we just do it,"Right away, hand that dog over!",No,No,Yes,Have others in the home,Yes
https://ps31.petstablished.com/adoption_applications/1167744,Own,,No,"Yes, a fenced yard.",Yes,Yes,No,No,Yes,Our little 12 year old Lilly died and we need a new love!!!!!,"Mellow - Short, daily walks",My animals are up to date on their vaccinations and receive monthly preventatives,"Lilly.  We rescued her from pet findersAbby. Viszla breeder in Pennsylvania ",Yes all of my animals are spayed/neutered,No,"Country animal clinic732-446-5446.                       Lilly lillianthal ",0 - 4,Crate,Yes,"Right away, hand that dog over!",No never,Never,Yes,,Yes
https://ps31.petstablished.com/adoption_applications/1169323,Own,I own my home and do not need approval from a landlord,,"Yes, an unfenced yard.",Yes,Yes,No ,No,Yes,My husband and I are ready to start our fur family. A friend was living with us and he just moved out and so it's now the perfect time. I will also be out of school during the summer so can dedicate my time to training. ,Active - Short walks and dog park play,I do not currently have pets,"My parents used I breeder I believe, but don't know the name. ",I don't have animals ,No and my parents pets were always spayed or neutered. ,"973-661-0441 Dog, Cat & Bird Clinic of Nutley- Amber is under my mother- Heide Lachenauer and I was a previous employee there for about a year and a half ",4 - 8,"Depending on housebreaking- if not housebroken yet they will be crate trained, but once house broken they will be free roam. ",My husband and I have substantial savings we can use. ,"I am taking my time, a few weeks is fine ",No ,No,Yes,N/A,Yes
https://ps31.petstablished.com/adoption_applications/1167263,Own,I own my home and do not need approval from a landlord,No,"Yes, a fenced yard.",Yes,Yes,No,No,Yes,To add a loving member to our home and to be a loving home for a puppy in need. ,Energetic - Running buddy,My animals are up to date on their vaccinations and receive monthly preventatives,Shelter - Mississippi ,Yes all of my animals are spayed/neutered,No,Montgomery Animal Hospital - 215-233-3958,0 - 4,"In house, free, possibly crate trained ",Yes ,"Right away, hand that dog over!",No,No,Yes,"Not a senior. In case of medical emergency, dog will go with my partner and my daughter. ",Yes
https://ps31.petstablished.com/adoption_applications/1169471,Own,,,"Yes, a fenced yard.",Yes,Yes,No,No,Yes,We currently have a Golden Doodle named Brody who is 10 years old. We want to open our home to another dog because have so much more love to give. We want to provide a forever home to a dog that wants to be cuddled with and drenched with love. ,Active - Short walks and dog park play,My animals are up to date on their vaccinations and receive monthly preventatives,We adopted him from a breeder in Minnesota,Yes all of my animals are spayed/neutered,No,Dr. Norman Stack/ Dr Marcos  973-763-3445,0 - 4,In our home and will have access to all rooms like our dog Brody.,We are financially able to care for whatever our adopted dog needs in regards to medical expenses and  their care.,"Right away, hand that dog over!",No,No,Yes,,Yes
https://ps31.petstablished.com/adoption_applications/1169077,Own,,no,"Yes, a fenced yard.",Yes,Yes,no,No,yes,we have two shelties  now and have room for one more,"Mellow - Short, daily walks",My animals are up to date on their vaccinations and receive monthly preventatives,"triumph shelties, celtic dream Shetland sheep dogs",Yes all of my animals are spayed/neutered,no and never intend to,creekview veterinary hospital 484 863 9099,0 - 4,in the house,yes,"Right away, hand that dog over!",no,heavens no,yes-we are not separating ,yes-our son will take the dogs we have left sufficient money in our will for the dogs to live a nice life,Yes
https://ps31.petstablished.com/adoption_applications/1169181,Own,,,"Yes, an unfenced yard.",Yes,Yes,no,No,yes,we have always had dogs and we currently have a Pomeranian who is 12 years old so we would like another dog,Active - Short walks and dog park play,My animals are up to date on their vaccinations but I do not administer monthly preventatives,Second chance pet adoption ,Yes all of my animals are spayed/neutered,no,"Valley Vet 2172 Millburn Ave, Maplewood, NJ 07040",0 - 4,crated as a pup and then free to roam our home,yes. we can pay for vet bills,"Right away, hand that dog over!",no,never,I'm married,,Yes
https://ps31.petstablished.com/adoption_applications/1168817,Own,,,"Yes, a fenced yard.",Yes,Yes,no,No,Yes,For unconditional love and happiness. ,"Mellow - Short, daily walks",I do not currently have pets,I got my dog clara from a family friend Angela Garcia.  ,Yes all of my animals are spayed/neutered,no,I will use the Franklin Lakes Animal Hospital,8+,"In my house. Crate if crate trained but if not I have no problem with the dog being lose in the house. However, my neighbor is a retired teacher and will walk my dog for me daily.  ",I have pet insurance through my medical benefits at work. ,"Right away, hand that dog over!",No,No,Yes,Not a senior. ,Yes
https://ps31.petstablished.com/adoption_applications/1168614,Own,,,"Yes, a fenced yard.",Yes,Yes,No,No,Yes,I’ve had dogs most of my life. My lab Hershey passed last year and I’m ready for a new pal. ,Active - Short walks and dog park play,I do not currently have pets,Both Gracie and Hershey were from Sportsman’s Kennel  More than  five years ago we also had a small mixed breed named Nugget. She was an abandoned stray that we took in and cares for.  ,I don't have animals ,No,"Neil Weiss Manetto Hill Animal Hospital, Plainview NY 516 942 8392",4 - 8,"While I’m at work, in the first floor of my hhouse, which has a doofus door into the fenced yard. When I’m at home the dog will have free roam of the house, once housebroken. ",Yes. ,"I am uncertain, it would depend on me finding the right dog",No,No,Not applicable. ,I am a healthy senior with two grown children both of whom have dogs and would take over for me if necessary. ,Yes
https://ps31.petstablished.com/adoption_applications/1169036,Own,I own my home and do not need approval from a landlord,No,"Yes, a fenced yard.",Yes,Yes,No,No,Yes over 21 not head of household but have authorization ,I lost my dog of 16 years last year and have always loved animals. It was always goal for me to adopt an animal and give it the best life possible. I’ve always pictured dogs as a family member and would love to get a dog a better life. ,Active - Short walks and dog park play,My animals are up to date on their vaccinations and receive monthly preventatives,Unfortunately we bought her from a shop 16 years ago. My parents weren’t as educated on the adopt don’t shop back than.,Yes all of my animals are spayed/neutered,No,I have permission fromRutherford animal hospital . This will be the vet i will be using for all future pets .201-933-4111 unfortunately I don’t have any record of previous vets my parents didn’t really stick to one vet. But I loved how they treated my dog on her final visits.,0 - 4,I will crate train but they will always be someone home so I will most likely have the dog rooming when possible. ,Yes ,"Right away, hand that dog over!",No. ,No ,Yes it will be with me ,Not a senior ,Yes
https://ps31.petstablished.com/adoption_applications/1168334,Own,I own my home and do not need approval from a landlord,,"Yes, a fenced yard.",Yes,Yes,We are a little allergic to cats. ,No,Yes. ,We have always had dogs and would love our boys to grow up with a dog as well! My husband is also the founder of one of the largest and cutest pet apps - PET PARADE. We have a lot of attention to give to a dog.,Energetic - Running buddy,My animals are up to date on their vaccinations and receive monthly preventatives,We got Coder from a breeder - HALES LABRADOODLES. He is our current pet. ,Yes all of my animals are spayed/neutered,No. ,"Dr. Putter203-973-7768",0 - 4,Inside,We have pet insurance and are financially secure.,"Right away, hand that dog over!",No. ,No.,Yes ,Family.,Yes
https://ps31.petstablished.com/adoption_applications/1168198,Rent,"Yes, my landlord allows pets",No,I don't have a yard. ,Yes,Yes,No,No,Yes,I’m an avid dog lover. We  lost our 11 -year old rescue poodle to cancer almost a year ago and we really miss our walks and cuddles with her. There’s a big hole in our hearts which we hope to fill with another small dog in need of a home. ,"Mellow - Short, daily walks",I do not currently have pets,My friend couldn’t care for Angel when she first got her as a puppy so we happily adopted her! ,I don't have animals ,No,"Vet: Dr. Langil 1-(514)-631-1533Records listed under Vicki Garber/Angel (pet)",0 - 4,On our bed or a dog bed in our room,Yes. ,"I am taking my time, a few weeks is fine ",No,No,Absolutely ,My daughter in CT will happily take the dog!,Yes
https://ps31.petstablished.com/adoption_applications/1168508,Own,I own my home and do not need approval from a landlord,,"Yes, a fenced yard.",Yes,Yes,NA,No,Yes,I had a labradoodle for the last 12 years - he passed in september. I have 2 daughters who spend a lot of time with me and we aren’t complete without a dog. I have a dog friendly office so coming to work with me would never be an issue. ,Energetic - Running buddy,I do not currently have pets,The Seeing Eye,Yes all of my animals are spayed/neutered,No ,"Flushing vetinary hospital.  7184450410. My dog was Benny, a labradoodle, and my full name is Arthur Elias",0 - 4,"I have a 3 story house and a fenced in backyard. My office is dog friendly, so he/ she will be with me pretty much all of the time! ",Yes,"Right away, hand that dog over!",No,No,No partner,NA ,Yes
https://ps31.petstablished.com/adoption_applications/1167936,Own,I own my home and do not need approval from a landlord,,"Yes, a fenced yard.",No,Yes,Robert,No,Yes,Our family has been wanting one for years. We feel we are ready and have a large home with a 2-acre fenced in yard and lots of love to share,Active - Short walks and dog park play,I do not currently have pets,Beta fish came from pet store ,I don't have animals ,No,"We have never needed a vet before We have received recommendations for local vets from our  neighbors ",0 - 4,The dog will have the run of the house and will be free to sleep wherever they are comfortable ,Yes,I am thinking probably in the next few days,No,No,Yes,,Yes
https://ps31.petstablished.com/adoption_applications/1167891,Rent,"Yes, my landlord allows pets","There are certain restrictions for specific breeds, but no restrictions on the dogs I am looking for. I would be happy to provide more detail if necessary. ",I don't have a yard. ,No,Yes,No,No,Yes,My wife and I both had pets growing up and we would like to adopt a new member of our family as well as help an animal in need.,Active - Short walks and dog park play,I do not currently have pets,N/A,I don't have animals ,No,N/A,4 - 8,The dog will have space in the living room.,We will be getting pet insurance as well as prepare of financial budgets to include any such emergencies. ,"Right away, hand that dog over!",No,No,Yes,,Yes
https://ps31.petstablished.com/adoption_applications/1167747,Rent,"Yes, my landlord allows pets",25 lbs maximum ,I don't have a yard. ,No,Yes,Cat dander,No,Yes,I would like to have a companion to love and portect.,Active - Short walks and dog park play,My animals are up to date on their vaccinations and receive monthly preventatives,Cats were strays and born in house. Peluche was a gift.,Yes all of my animals are spayed/neutered,No,"Crown Heights Animal Hospital, 212-6220052Animals are under the name Olivia Williams ",4 - 8,In the apartment ,Yes,"I am taking my time, a few weeks is fine ",No,No,No partner,Not a senior,Yes
https://ps31.petstablished.com/adoption_applications/1167699,Own,,,"Yes, a fenced yard.",No,Yes,Robert,No,Yes,"We’d like to add a dog to our family because our kids have been begging for years! We have a fenced, 2-acre yard and lots of love to share. Maude looks like she could be a great fit for our family.",Active - Short walks and dog park play,I do not currently have pets,Beta fish came from a pet store ,I don't have animals ,No,"We have never needed a vet previously We have gotten recommendations for local vets from our neighbors ",0 - 4,In our home- we have lots of space and the dog can choose where they want to have their crate or bed for sleeping ,Yes,I am thinking probably in the next few days,No,No,No,,Yes
https://ps31.petstablished.com/adoption_applications/1167124,Own,I own my home and do not need approval from a landlord,,"Yes, a fenced yard.",Yes,Yes,No,No,Yes,"We are active and very outdoorsy, and are looking  for a companion to join us on our camping, beach, and running adventures.",Energetic - Running buddy,I do not currently have pets,"At home growing up, we adopted our three beloved dogs from local shelters in the LA area and they lived with our family until they died. My mom was active in fostering animals from the San Pedro branch of the SPCA in the LA area.",Yes all of my animals are spayed/neutered,Never - I am personally against breeding when so many animals are euthanized every year.,"The vet we used was the South Shores Pet Clinic in San Pedro: http://www.sspet.com/ - 310-832-5327. The name would be under my mom's family name, Martine Chirayath. ",0 - 4,"With us in our home, and with me at my office.","Yes. I will have pet insurance, as well as tap into our savings as necessary.","Right away, hand that dog over!",No,No,Yes - the dog would go with me.,Yes - my husband would take care of the dog if I would not be able to take care of him or her.,Yes
https://ps31.petstablished.com/adoption_applications/1155167,Own,I own my home and do not need approval from a landlord,No,"Yes, an unfenced yard.",Yes,Yes,No,No,Yes,We love dogs. Our last rescue furbabies passed away and we are ready to open our home again.,Energetic - Running buddy,I do not currently have pets,"Shit-zu Furbaby Rescue-SookieRescued from backyard breeder -Pearlie Mae",Yes all of my animals are spayed/neutered,No,"Teaneck Animal Clinic and Spa 201-530-5833The Animal Medical Center 213-838-8100Vinegar Hill Veterinary 17187976875",0 - 4,Inside of our home ,Yes pet insurance and pet credit plan,"I am taking my time, a few weeks is fine ",No,No,Yes ,Not a senior no conditions ,Yes
https://ps31.petstablished.com/adoption_applications/1148753,Rent,"Yes, my landlord allows pets",No,I don't have a yard. ,Yes,Yes,No,No,Yea,I love dogs. It would make my son so happy and complete our family.,Active - Short walks and dog park play,I do not currently have pets,My parents had a dog while i was growing up. I don't know where they got the dog. He was my first and only pet.,I don't have animals ,No,N/A,0 - 4,At home.,"Yes, i have a decent amount of money saved for emergencies. ","Right away, hand that dog over!",N/A,No,Yes,N/A,Yes
https://ps31.petstablished.com/adoption_applications/1160993,Own,I own my home and do not need approval from a landlord,n/a,I don't have a yard. ,Yes,Yes,n/a,No,yes,"I am a life lone dog lover!I have always owned rescue dogs",Active - Short walks and dog park play,I do not currently have pets,"newspaperBriarcliff, NY SPCA",I don't have animals ,no,"Dr.Jffrey Moyer914-941-4040Patricia DeSanto",0 - 4,"free to roam my home, rest on furniture or its bed or my bed","I have retirement  funds for life. I also have money invested.If I experienced a serious emergency, my brother would provide funds.","Right away, hand that dog over!","Sadly yes. Please forgive me...I become distraught remembering this awful time in my life...2 previously rescued dogs were returned to the shelter when I suddenly experienced a life threatening depression...I am currently on medication and have been since that time...",no,n/a,"I have 3 siblings, they are all dog owners. We would arrange  for one of them to take ownership - best dog match.",Yes
https://ps31.petstablished.com/adoption_applications/1160904,Rent,"Yes, my landlord allows pets",No,"Yes, a fenced yard.",Yes,Yes,N/A,No,Yes and head of household,I would like to give a shelter dog a forever home.,"Mellow - Short, daily walks",I do not currently have pets,ASPCA,I don't have animals ,No,"Bay Ridge Animal Hospital (f/k/a Dog and Cat Hospital, 6803 5th Av, 718 748 1047; Animal Clinic of Bay Ridge, 689 86th St., 718 833- 0700",0 - 4,In my home.,Yes.  An emergency savings account.  ,"Right away, hand that dog over!",No.  I would never give up a pet.  They are part of my family.  ,No,N/A,"I am a senior, but I do not have serious health issues.  If anything should happen to me, my son will take care of the dog for the rest of the dog's life.  ",Yes
https://ps31.petstablished.com/adoption_applications/1155202,Own,I own my home and do not need approval from a landlord,No,"Yes, a fenced yard.",Yes,Yes,No,No,Yes,Have had Huskies for years. Currently have one 8 year old rescue husky who would enjoy having a companion or two. Possibly interested in two husky rescues at this time. ,Active - Short walks and dog park play,My animals are up to date on their vaccinations and receive monthly preventatives,Summer - Private adoption/rehome,Yes all of my animals are spayed/neutered,No,"Quakertown Veterinary Clinic - Quakertown, PA - 215-536-6245  ",4 - 8,Crate,Yes.,"I am uncertain, it would depend on me finding the right dog",No,No,Yes,N/A,Yes
https://ps31.petstablished.com/adoption_applications/1161829,Rent,"Yes, my landlord allows pets",NO RESTRICTIONS,I don't have a yard. ,No,Yes,NO,No,YES,"We currently share our home with our rescue pug, Murphy. We've had Murphy for 6 years and he is the love of our life! We are ready to adopt another dog to add to our family. ","Mellow - Short, daily walks",My animals are up to date on their vaccinations and receive monthly preventatives,WESTERN PA HUMANE SOCIETY,Yes all of my animals are spayed/neutered,NO,"Dr. Krieger, Community Vet Medicine, (646) 912-9513. The records are listed under Jessica Panek, pet's name Murphy.",4 - 8,"Free to roam throughout the apartment, though we keep the bedroom/bathroom doors closed. ","Yes, we have a savings account for such situations and are looking into purchasing pet insurance.","I am uncertain, it would depend on me finding the right dog",No,No,"Yes, the dog would go with me.",,Yes
https://ps31.petstablished.com/adoption_applications/1158434,Rent,"Yes, my landlord allows pets",Nope,I don't have a yard. ,Yes,Yes,Nope,No,Yes,"I’ve been looking to adopt a dog for around 2 years now and have been looking primarily atones in the bulldog and boston terrier families because I have experience caringfor those (and they’re adorable of course). I’ve always said jokingly (but also entirely seriously...) that dogs are superior tohumans, and I stand by that. My life and my mental health have always been significantly better and happier when in the company of a dog, as I’m sure many can attest to as well. When I moved away from my family dog, I immediatelystarted dog sitting, walking, and boarding to fill my K-9 quota while I was still in college. Now that I have been out for a couple of years (still taking care of dogs!) I’m ready for my own. ",Active - Short walks and dog park play,I do not currently have pets,Wrightway Rescue (IL) ,I don't have animals ,No! ,"Kathryn Tyler at Uptown Animal Hospital in Chicago, +1 (773) 561 0734. Records under Lloyd Sachs",0 - 4,In the apartment and in my bedroom ,Yes I have a support system from my parents and my sister who are up to date on everything! ,I am thinking probably in the next few days,I haven't,No,N/A,N/A,Yes
https://ps31.petstablished.com/adoption_applications/1159291,Own,,No,"Yes, a fenced yard.",Yes,Yes,no,No,YES,We love dogs and for companionship,"Mellow - Short, daily walks",My animals are up to date on their vaccinations and receive monthly preventatives,All are rescues from Texas,Yes all of my animals are spayed/neutered,No,Buckspoort Veterinary hosp. Laura Smith DVM  207-469-3614,0 - 4,Indoors,yes we Have financial Reserves,"Right away, hand that dog over!",Never,Never,YES,"No serious health issues, ",Yes
https://ps31.petstablished.com/adoption_applications/1160731,Own,I own my home and do not need approval from a landlord,,"Yes, an unfenced yard.",Yes,Yes,No,No,Yes I am 31 years old and head of the household.," I had my husky, Nico, for almost 12 years. I had to put him to sleep recently due to anal gland carcinoma. I did all of the treatment and chemotherapy.  But the cancer unfortunately caught up to us. He was my best friend in the whole world. everything I do, I did with him. I am  A hiker in New Hampshire and we would hike each week. He was a daily part of my schedule and I am looking for another husky friend who will be able to do the same with me. I love how active and energetic this breed is.",Energetic - Running buddy,My animals are up to date on their vaccinations and receive monthly preventatives,"My parrots  were unwanted.  My cat was left on the doorstep of one of my animal hospitals. My ducks Were dumped and my old veterinarian adopted them out to me. ",Yes all of my animals are spayed/neutered,No,"Dr Dawn Binder at Cushing Square Vet Clinic. My pet’s names are under Jen Waldron and Mick Twichell",0 - 4," Depending on training, I will probably section a puppy off at first. I will give him/her exercise and enrichment he needs before leaving for work. To make sure he is tired and has gone to the bathroom and is not so full of energy while I am away. I work at an animal hospital and he/she will also be allowed to come with me anytime. ","Yes !  My pets always come first. I recently spent $20,000 in the past year for all of my dogs treatment and surgeries for his cancer. Some people might think that is crazy but I will do anything or what is best for my pets. I am a very hard worker and do not blow my money. I always have  A cushion to fall back on. ","Right away, hand that dog over!",No,No,Yes! My partner and I have a very strong bond and connection. We both love our pets more than anything. I don’t think we will ever separate! But our pets will always come first,I have no health conditions. I am pretty young. There will always be back up for my pets. ,Yes
https://ps31.petstablished.com/adoption_applications/1157568,Own,I own my home and do not need approval from a landlord,,"Yes, a fenced yard.",Yes,"Yes, No",no,No,yes 28,Companion ,Active - Short walks and dog park play,I do not currently have pets,Unsure,I don't have animals ,No,"Courage Terjesen Richmond Valley Veterinary- 718) 948-3331South Shore Animal Hospital -646) 854-8550",0 - 4,inside ,Yes ,"Right away, hand that dog over!",no,no,yes ,n/a,Yes
https://ps31.petstablished.com/adoption_applications/1160732,Rent,"Yes, my landlord allows pets",Under 40 pounds,I don't have a yard. ,No,Yes,no,No,yes,"I have wanted to adopt a rescue for a long time. Now that I have my own apartment and a well-paying job, I'm in a better position to do so.","Mellow - Short, daily walks",I do not currently have pets,About 10 years ago I fostered a dog from the Animal Care Centers of New York shelter.,I don't have animals ,no,"previous vet: St. Marks Veterinary Hospital, 212-477-2688. Records would be listed under my name, Tiffany Judkins. ",4 - 8,"The dog would be free to be anywhere in the apartment (bathroom door closed). I also have space to get a crate,  if needed, depending on the dog's needs.",I would purchase pet insurance to help offset emergency costs. I also have a savings account with funds set aside.,"I am uncertain, it would depend on me finding the right dog","Yes - the dog I had for a few weeks from the ACC. I was unable to continue fostering at that time (this was ~10 years ago), so he went back to the ACC.",no,n/a,n/a,Yes
https://ps31.petstablished.com/adoption_applications/1158805,Rent,"Yes, my landlord allows pets",No,"Yes, a fenced yard.",Yes,Yes,No,No,Yes,"Would love a companion, no children, single and need a hiking and running buddy. ",Energetic - Running buddy,My animals are up to date on their vaccinations and receive monthly preventatives,Roxanne came from Adirondack Save a Stray. My cat brat showed up on our doorstep in the middle of winter and both my ferrets came from Petco. I had zero intentions of adopting ferrets but they were poorly taken care of and I wanted to rescue them. Now my little fuzz noodles are spoiled silly. ,Yes all of my animals are spayed/neutered,No ,My ferrets came spayed and neutered and have not had to see a veterinarian for anything. No follow up care is required with them. ,0 - 4,Wherever I go. My work is dog friendly and my clients would love a buddy to visit with while I do their hair!,"Yes, I have credit cards I never use that could easily handle a vet bill. ","Right away, hand that dog over!","Yes, Roxanne. When I moved out of my parents house after I graduated high school the only place that would rent an apartment to me because I had no renters history only allowed me to bring my cat and not my dog. The following year when I relocated I made sure I found a place that would allow me to have Roxanne, when I went to go pick her up I felt absolutely horrible about taking her from my mom's dog Zoe which she has been best friends with since I got her and talked to my mom and decided it was best for Roxanne to stay with my parents. I couldn't split up the girls they are best friends. I visit her very often and she is so happy with her best friend. ",No,I am single. The dog will be mine. ,I am 25 ,Yes
https://ps31.petstablished.com/adoption_applications/1159029,Rent,"Yes, my landlord allows pets",20 pound max,I don't have a yard. ,Yes,Yes,No,No,Yes,"I am ready to have a furry bundle of joy to brighten my days, be my best friend, and go on daily adventures with. ",Active - Short walks and dog park play,My animals are up to date on their vaccinations but I do not administer monthly preventatives,Jake is from Petland,Yes all of my animals are spayed/neutered,No ,"Carter Pet Hospital, 636-639-9999It will be listed under Robert (or Bob) Alsmeyer",0 - 4,They will have free roam of the apartment. ,Yes,"Right away, hand that dog over!",No,No,N/A,N/A,Yes
https://ps31.petstablished.com/adoption_applications/1157429,Rent,"Yes, my landlord allows pets",No,"Yes, a fenced yard.",Yes,Yes,No,No,Yes,I feel like it sparks up the houseAnd my daughter will love a little brother.,Active - Short walks and dog park play,I do not currently have pets,Not any ,I don't have animals ,No,But any ,0 - 4,Mother,Yes,"Right away, hand that dog over!",No,No,Yes,No,Yes
